label,batch,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
B,1,0.4070434272289276,0.6343364715576172,2.972915069676674e-07,0.4534929990768432,0.5962413549423218,-0.0202993527054786,0.4806540310382843,0.5237976312637329,-0.0236846171319484,0.4461810290813446,0.4662636816501617,-0.0255120079964399,0.4054576456546783,0.4473640322685241,-0.0268146004527807,0.4808970689773559,0.4388979077339172,-0.0011226220522075,0.4889081418514251,0.3615352809429168,-0.0090343113988637,0.489038735628128,0.3152573108673095,-0.0190077349543571,0.4858236610889435,0.2748456597328186,-0.0272361692041158,0.4468104839324951,0.4267437160015106,-0.001172776101157,0.4544351398944855,0.3438867330551147,-0.0063391895964741,0.4576044678688049,0.2911784052848816,-0.0166932269930839,0.4578447937965393,0.2471599578857422,-0.0251662395894527,0.4160388112068176,0.4322860538959503,-0.0048668151721358,0.4188088774681091,0.3565239012241363,-0.011799918487668,0.4248768985271454,0.3101979494094848,-0.0213593896478414,0.4278457164764404,0.2723507285118103,-0.0282368455082178,0.3838500380516052,0.4499576687812805,-0.0110816042870283,0.3862978518009186,0.3872718214988708,-0.0178814250975847,0.3909518420696258,0.3493707180023193,-0.0209979936480522,0.3949037194252014,0.3163193464279175,-0.0233242902904748
B,1,0.4095904231071472,0.6316571831703186,3.009868123626802e-07,0.4580931067466736,0.5907816290855408,-0.0204803366214036,0.4862339496612549,0.5195450186729431,-0.023904800415039,0.4509788751602173,0.4599382579326629,-0.025905180722475,0.409073144197464,0.4403634369373321,-0.0272392872720956,0.4862405061721802,0.4353516697883606,0.0019858635496348,0.4952816665172577,0.3597934246063232,-0.0049523962661623,0.495525062084198,0.3141832649707794,-0.0149069055914878,0.4921876490116119,0.2728584408760071,-0.0235757585614919,0.4513899385929107,0.4219371080398559,0.0016659400425851,0.4590567350387573,0.3399111926555633,-0.0029060777742415,0.4619445204734802,0.2871764004230499,-0.0135215921327471,0.4613777101039886,0.24193075299263,-0.0224474798887968,0.4197027087211609,0.4269546568393707,-0.0025265733711421,0.4220889806747436,0.3518804907798767,-0.009747901931405,0.4280089139938354,0.3057764172554016,-0.0195613242685794,0.4302362203598022,0.2678661942481994,-0.0265320893377065,0.3857657313346863,0.4442718923091888,-0.0092890579253435,0.3877326846122741,0.3820976018905639,-0.0162814483046531,0.3930577337741852,0.3438724279403686,-0.0194644872099161,0.397440642118454,0.3106589913368225,-0.0219028703868389
B,1,0.4113436043262481,0.6321653127670288,3.0400775585803785e-07,0.4602088630199432,0.5900804996490479,-0.020505528897047,0.4901337325572967,0.5187795162200928,-0.024716218933463,0.455467015504837,0.4582082331180572,-0.0275365021079778,0.4127509593963623,0.4369454979896545,-0.0296005066484212,0.4888633489608764,0.4332342147827148,0.0004144630511291,0.4983190596103668,0.3545315265655517,-0.0077526522800326,0.4980152249336242,0.3081583976745605,-0.0181955806910991,0.4939071238040924,0.267353892326355,-0.0267535485327243,0.453895628452301,0.4195294678211212,9.876350304693917e-06,0.4623540043830871,0.3360234200954437,-0.0050707580521702,0.4650225937366485,0.2827786803245544,-0.0157742071896791,0.463951826095581,0.2380430549383163,-0.0244865957647562,0.4219843447208404,0.4244612157344818,-0.0041734301485121,0.4254099428653717,0.3472582995891571,-0.0113146686926484,0.4315500557422638,0.3010085821151733,-0.0207904241979122,0.4338196814060211,0.2635249495506286,-0.0274503100663423,0.3874819576740265,0.4424931406974792,-0.0108895283192396,0.3896035850048065,0.3802496194839477,-0.0177551340311765,0.3955449759960174,0.341469407081604,-0.0206566136330366,0.4005172550678253,0.3079881966114044,-0.0227128490805625
B,1,0.4126657545566559,0.634402871131897,2.957507945211546e-07,0.4616224467754364,0.5899149179458618,-0.0210563894361257,0.4908709228038788,0.5185942053794861,-0.0260683018714189,0.4558590352535248,0.4580996036529541,-0.0297089833766222,0.4129544794559479,0.4354661107063293,-0.0324705429375171,0.4898938238620758,0.4321573674678802,0.000568880001083,0.4990755319595337,0.352983295917511,-0.0081206439062953,0.4984476268291473,0.3079234957695007,-0.0189875941723585,0.4944107830524444,0.2679449915885925,-0.0278241876512765,0.4543358385562897,0.4190190434455871,1.803306076908484e-05,0.4623378813266754,0.3349915146827698,-0.0056234556250274,0.4647201597690582,0.2826753854751587,-0.0167521387338638,0.4637887477874756,0.2384672164916992,-0.0257752183824777,0.4219745397567749,0.4244982600212097,-0.0044734883122146,0.4263604283332824,0.3466533124446869,-0.0121799316257238,0.4328052997589111,0.3007794022560119,-0.0217576064169406,0.4354332089424133,0.2630231976509094,-0.0284860059618949,0.3870812952518463,0.4435749053955078,-0.011564465239644,0.3898610174655914,0.3813056349754333,-0.0187859050929546,0.3963421285152435,0.3419592976570129,-0.0218624118715524,0.4019731879234314,0.3072198033332824,-0.024086745455861
B,1,0.4128397405147552,0.638447642326355,3.1396973554365104e-07,0.4616166353225708,0.5952296257019043,-0.0229217298328876,0.4906553328037262,0.5215520858764648,-0.0283111482858657,0.4551889300346374,0.4597118496894836,-0.0318293273448944,0.4117825329303741,0.4357754290103912,-0.0342559367418289,0.4901967048645019,0.4318302571773529,-0.0002615629637148,0.499819815158844,0.3520204424858093,-0.0083991652354598,0.4985360205173492,0.306469202041626,-0.0190755929797887,0.4935470819473266,0.266029953956604,-0.0279415380209684,0.4541825354099273,0.4186969101428985,5.990648423903622e-05,0.4630751311779022,0.3338207602500915,-0.0050543518736958,0.4657897651195526,0.2800318896770477,-0.0160333812236785,0.4645661115646362,0.2349078357219696,-0.0251157507300376,0.4216834306716919,0.4247280955314636,-0.0037842220626771,0.4259858429431915,0.345796674489975,-0.0112283276394009,0.4327981173992157,0.2989118099212646,-0.0211925283074378,0.4353176355361938,0.2602622509002685,-0.0283488240092992,0.3868437707424164,0.4441728591918945,-0.0104019651189446,0.389908492565155,0.3802952468395233,-0.0177995320409536,0.3967463672161102,0.3400746881961822,-0.0214334614574909,0.4028399884700775,0.3043431043624878,-0.0241867750883102
B,1,0.4129553735256195,0.6420527100563049,3.097092076131958e-07,0.4623585939407348,0.5980454087257385,-0.0239817220717668,0.4926066994667053,0.523253858089447,-0.029422964900732,0.4557936787605285,0.4603051543235779,-0.0328506119549274,0.4111106395721435,0.4373654127120971,-0.0350075550377368,0.4914129674434662,0.4335664808750152,0.0004492499574553,0.5010795593261719,0.3527543246746063,-0.0076220012269914,0.4989151358604431,0.3063390254974365,-0.0185540933161973,0.4926872849464416,0.2650390267372131,-0.0276788137853145,0.4547536671161651,0.4205206036567688,0.0011113928630948,0.4638974964618683,0.3346015512943268,-0.0035461708903312,0.4662481844425201,0.2803091406822204,-0.0146020920947194,0.4643409550189972,0.2350841462612152,-0.0239344984292984,0.4220405220985412,0.4266095459461212,-0.0026348792016506,0.4268259108066559,0.3471421897411346,-0.0098648937419056,0.4336975514888763,0.2994645237922668,-0.020104682072997,0.4356767833232879,0.26048344373703,-0.027574872598052,0.3870437443256378,0.4456955194473266,-0.0093422885984182,0.389747679233551,0.3814833760261535,-0.016770577058196,0.3961893320083618,0.3408155143260956,-0.0206957813352346,0.4015792608261108,0.3049070835113525,-0.0237427726387977
B,1,0.412162721157074,0.6433933973312378,3.048031658181572e-07,0.4617380201816559,0.5995815992355347,-0.0232273396104574,0.4913666546344757,0.5247803926467896,-0.0282753277570009,0.4548804759979248,0.4618731737136841,-0.0315904580056667,0.4107085168361664,0.4381038844585418,-0.0337718687951564,0.4918484687805176,0.4339453279972076,0.0018683311063796,0.5020598769187927,0.3531683087348938,-0.0063668945804238,0.5004096627235413,0.3064906597137451,-0.0175098907202482,0.4945248961448669,0.2650746703147888,-0.026838919147849,0.4552789032459259,0.4212138652801513,0.0019989197608083,0.4649690687656402,0.335519403219223,-0.0032706225756555,0.4677358865737915,0.2809004187583923,-0.014832236804068,0.4662898778915405,0.2355694025754928,-0.0245198346674442,0.4223951697349548,0.4275772273540497,-0.0023683593608438,0.4276010692119598,0.3479228317737579,-0.0104097174480557,0.4347608685493469,0.2999038100242615,-0.0211835298687219,0.4371307790279388,0.2607381343841553,-0.0289580561220645,0.3871274590492248,0.4468773007392883,-0.0096215046942234,0.3902029395103454,0.3822517395019531,-0.0178289227187633,0.3966475129127502,0.3410992920398712,-0.0223618764430284,0.4022576212882995,0.3044528067111969,-0.02585019916296
B,1,0.4107554256916046,0.644442081451416,3.077784640481696e-07,0.4603467583656311,0.6001827716827393,-0.0230023320764303,0.4888634383678436,0.5263901352882385,-0.0282717160880565,0.452645868062973,0.4634938240051269,-0.0319467298686504,0.4091017842292785,0.4387612044811249,-0.034580297768116,0.4897154569625854,0.4343287050724029,0.002040276536718,0.5007715821266174,0.354316234588623,-0.0064948643557727,0.4996895492076874,0.3080468475818634,-0.0179378353059291,0.494546115398407,0.2667670845985412,-0.027521688491106,0.4532583951950073,0.4213063418865204,0.0018414945807307,0.4630930423736572,0.3359557390213012,-0.0039995061233639,0.4661778807640075,0.2814563810825348,-0.016038866713643,0.4653202891349792,0.2355286031961441,-0.0260489657521247,0.420331597328186,0.4278503954410553,-0.0028439096640795,0.4255522489547729,0.3482053875923157,-0.0114456471055746,0.4332497119903564,0.3010176420211792,-0.0224306415766477,0.436377614736557,0.2620860040187835,-0.0302958823740482,0.3851007223129272,0.4477637410163879,-0.0103702442720532,0.388528823852539,0.3831787705421448,-0.0188838504254817,0.3957100808620453,0.3421874046325683,-0.0235158130526542,0.4023676216602325,0.3053645491600036,-0.027077043429017
B,1,0.4089348614215851,0.6467097997665405,3.008569819940021e-07,0.4576339423656463,0.6036396026611328,-0.0240611098706722,0.4872212707996368,0.5296932458877563,-0.0300954096019268,0.4510186016559601,0.4657975137233734,-0.0342438779771328,0.4069048464298248,0.4390392899513244,-0.0373157747089862,0.4890982210636139,0.4362898170948028,-0.0003139022446703,0.499760627746582,0.3557100892066955,-0.0095373103395104,0.4985922873020172,0.3086253106594085,-0.0213291458785533,0.493263691663742,0.266463041305542,-0.0311507377773523,0.4528919756412506,0.4225960075855255,-0.0002499612164683,0.4633125960826874,0.3366932868957519,-0.0064208237454295,0.4661615490913391,0.2823257744312286,-0.0182761158794164,0.4646187126636505,0.2367714494466781,-0.0281702727079391,0.4199510216712951,0.4285694658756256,-0.0046848622150719,0.426062524318695,0.3481909930706024,-0.0135004622861742,0.4332169592380523,0.3003208637237549,-0.0242612399160861,0.4353328049182892,0.2607818245887756,-0.0320403799414634,0.3841088712215423,0.4481730163097381,-0.0120465932413935,0.3878768980503082,0.3832660913467407,-0.021041240543127,0.3947109282016754,0.3424077332019806,-0.0257067903876304,0.4005510509014129,0.3058443069458008,-0.0292083770036697
B,1,0.408026248216629,0.6484206914901733,3.077952044350241e-07,0.4576683044433594,0.6044427156448364,-0.0242900121957063,0.4870864748954773,0.5309033393859863,-0.0300837028771638,0.4497550725936889,0.4670958220958709,-0.0340883545577526,0.4055153131484985,0.4406764209270477,-0.0369810461997985,0.4884036779403686,0.4358468651771545,0.0022775549441576,0.4986805617809295,0.3568886518478393,-0.006225527729839,0.4973867237567901,0.3106966316699981,-0.0180932097136974,0.4924794435501098,0.2687436938285827,-0.0282207410782575,0.4518093466758728,0.4219461679458618,0.0023385544773191,0.4613600671291351,0.337323784828186,-0.003336573485285,0.464360237121582,0.2834066748619079,-0.0156611837446689,0.463651955127716,0.2373420000076294,-0.0260819569230079,0.4187141060829162,0.4282064735889435,-0.0023320098407566,0.4241963922977447,0.3486708402633667,-0.0112203136086463,0.4315190017223358,0.3011030554771423,-0.0225811917334795,0.4342100322246551,0.2612360119819641,-0.0307543184608221,0.3830522298812866,0.4484686553478241,-0.009996454231441,0.3866220414638519,0.38330078125,-0.0189870800822973,0.3938530087471008,0.3425379693508148,-0.0238517522811889,0.4004968404769897,0.3057992458343506,-0.0275710653513669
B,1,0.4072268903255462,0.6497623324394226,3.057289461594337e-07,0.4566202461719513,0.6061005592346191,-0.0242088120430707,0.4863495528697967,0.5324791669845581,-0.0297232531011104,0.4500956833362579,0.4687668085098266,-0.0334443487226963,0.4061131477355957,0.4425179958343506,-0.0359857268631458,0.4876534640789032,0.4365807771682739,0.0026450662408024,0.4979264140129089,0.3572399318218231,-0.0055395066738128,0.4966352581977844,0.3107101321220398,-0.0172561574727296,0.4915637373924255,0.268300861120224,-0.0272700618952512,0.451277881860733,0.4228114783763885,0.0028348276391625,0.4608195126056671,0.3382891416549682,-0.0024100868031382,0.4636165499687195,0.2841544151306152,-0.0144708985462784,0.4624989926815033,0.2379567623138427,-0.0247382968664169,0.4182889461517334,0.429054856300354,-0.00171373214107,0.4237295389175415,0.3501251637935638,-0.0100469645112752,0.4308322966098785,0.3023238778114319,-0.0211198050528764,0.4330974519252777,0.2620988488197326,-0.0291707683354616,0.3827246725559234,0.4490379691123962,-0.0092981271445751,0.3861300647258758,0.3839448690414428,-0.0178350023925304,0.3927076160907745,0.3430225551128387,-0.0224282853305339,0.3985133767127991,0.3060357272624969,-0.02599130384624
B,1,0.4073376953601837,0.6495669484138489,3.054040007555159e-07,0.4568356871604919,0.6060760021209717,-0.0241824425756931,0.4870959818363189,0.5327816009521484,-0.029665607959032,0.450778067111969,0.4689302146434784,-0.0333483107388019,0.4068182110786438,0.44242063164711,-0.0358690619468688,0.4878101944923401,0.4370995461940765,0.0023708327207714,0.4976443648338318,0.3575246632099151,-0.0061041647568345,0.4960781633853912,0.3106708228588104,-0.0179400257766246,0.4907601475715637,0.2681352496147156,-0.0279377326369285,0.4514357149600982,0.4233729243278503,0.0026249152142554,0.4607431590557098,0.338391363620758,-0.0028524314984679,0.4633738398551941,0.283830463886261,-0.0149211343377828,0.4621124863624573,0.2375183999538421,-0.0251328945159912,0.418453574180603,0.4294611811637878,-0.0018393700011074,0.4235094487667084,0.3503729403018951,-0.0103376973420381,0.430508941411972,0.3023056983947754,-0.0212684608995914,0.4327520728111267,0.2621923089027405,-0.0291395094245672,0.3827310800552368,0.4491949081420898,-0.0093348463997244,0.3861583173274994,0.384123295545578,-0.0179542042315006,0.3926085233688354,0.3432258069515228,-0.0224343556910753,0.3981578350067138,0.3064640760421753,-0.0258414428681135
B,1,0.4072393178939819,0.649728536605835,3.075366521443357e-07,0.456732302904129,0.6064218282699585,-0.0242730919271707,0.4866851270198822,0.5329305529594421,-0.0299089159816503,0.4506264626979828,0.4690046310424804,-0.0337326191365718,0.406775414943695,0.4424546658992767,-0.0364085957407951,0.4875580370426178,0.4368301630020141,0.0019435696303844,0.4976781606674194,0.3574040234088897,-0.0066475505009293,0.496287077665329,0.3106905817985534,-0.0185434482991695,0.4911267757415771,0.2681158185005188,-0.0286042969673872,0.4510833919048309,0.4231103658676147,0.0021666479296982,0.4605008065700531,0.3384133279323578,-0.0034289013128727,0.4633241295814514,0.2840342819690704,-0.0155022284016013,0.4623069167137146,0.2377350777387619,-0.0257093459367752,0.4180707931518554,0.4294088184833526,-0.0023077209480106,0.4231564700603485,0.3504665493965149,-0.0108411703258752,0.4303887784481048,0.302710473537445,-0.0217037498950958,0.4329590499401092,0.2626823782920837,-0.0295498445630073,0.3824384212493896,0.4495298564434051,-0.0098228054121136,0.3857719004154205,0.3845685720443725,-0.018428424373269,0.392496109008789,0.3437084555625915,-0.0228910073637962,0.3984832167625427,0.3068434596061706,-0.0263116527348756
